Day,Hour,Radiation,Temperature,PV_Power_kW,Load_Power_kW,SOC_kWh,action,Gia_mua_dien,Gia_ban_dien
66,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
67,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
67,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
67,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
67,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
67,4,0.0,22.5,0.0,0.71,3.84,2,3007,671
67,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
67,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
67,7,185.7046729,26.29409523,1.044821554,2.176,3.84,0,3007,671
67,8,356.3646577,27.5,1.7971757,0.381,3.84,0,3007,671
67,9,498.1540973,28.53553391,2.314805366,0.379,4.9738599,1,3007,671
67,10,599.5860546,29.33012702,2.553463345,0.23,7.0649769,1,5174,671
67,11,652.4431155,29.82962913,3.161743537,3.156,7.0701461,1,5174,671
67,12,652.4431155,30.0,2.781492194,0.677,8.9641891,1,3007,671
67,13,599.5860546,29.82962913,2.68463205,0.72,10.732358,1,3007,671
67,14,498.1540973,29.33012702,3.308453708,0.399,13.350866,1,3007,671
67,15,356.3646577,28.53553391,1.849868656,0.262,14.779948,1,3007,671
67,16,185.7046729,27.5,1.007502193,0.363,15.36,1,3007,671
67,17,8.07e-14,26.29409523,0.0,1.53,13.56,2,5174,671
67,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
67,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
67,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
67,21,0.0,21.46446609,0.0,1.98,3.84,2,3007,671
67,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
67,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
68,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
68,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
68,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
68,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
68,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
68,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
68,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
68,7,109.7073409,26.29409523,1.087606827,2.176,3.84,0,3007,671
68,8,210.5268455,27.5,2.093943101,0.381,3.84,0,3007,671
68,9,294.2907171,28.53553391,2.997386636,0.379,3.84,0,3007,671
68,10,354.212905,29.33012702,3.798834777,0.23,6.5713993,1,5174,671
68,11,385.43887,29.82962913,3.484100036,3.156,6.8666894,1,5174,671
68,12,385.43887,30.0,3.885285305,0.677,9.7541461,1,3007,671
68,13,354.212905,29.82962913,3.39269449,0.72,12.159571,1,3007,671
68,14,294.2907171,29.33012702,2.243432253,0.399,13.81956,1,3007,671
68,15,210.5268455,28.53553391,1.45173617,0.262,14.890323,1,3007,671
68,16,109.7073409,27.5,0.884863597,0.363,15.36,1,3007,671
68,17,4.77e-14,26.29409523,0.0,1.53,13.56,2,5174,671
68,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
68,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
68,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
68,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
68,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
68,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
69,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
69,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
69,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
69,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
69,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
69,5,0.0,23.70590477,0.0,0.646,3.84,2,3007,671
69,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
69,7,102.1024034,26.29409523,1.013686982,2.176,3.84,0,3007,671
69,8,195.9330772,27.5,1.649702629,0.381,3.84,0,3007,671
69,9,273.8904184,28.53553391,2.84349454,0.379,4.0800876,1,3007,671
69,10,329.6587868,29.33012702,3.714317431,0.23,7.2159733,1,5174,671
69,11,358.7201609,29.82962913,2.68556272,3.156,6.6625176,2,5174,671
69,12,358.7201609,30.0,3.480913677,0.677,9.18604,1,3007,671
69,13,329.6587868,29.82962913,3.504981566,0.72,11.692523,1,3007,671
69,14,273.8904184,29.33012702,2.330783828,0.399,13.431129,1,3007,671
69,15,195.9330772,28.53553391,1.720144342,0.262,14.743459,1,3007,671
69,16,102.1024034,27.5,1.048045875,0.363,15.36,1,3007,671
69,17,4.44e-14,26.29409523,0.0,1.53,13.56,2,5174,671
69,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
69,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
69,20,0.0,22.5,0.0,1.944,3.84,2,3007,671
69,21,0.0,21.46446609,0.0,1.98,3.84,0,3007,671
69,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
69,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
70,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
70,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
70,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
70,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
70,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
70,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
70,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
70,7,230.1438514,26.29409523,0.771978551,2.176,3.84,0,3007,671
70,8,441.6428166,27.5,2.156663839,0.381,3.84,0,3007,671
70,9,617.3625074,28.53553391,2.929065517,0.379,3.84,0,3007,671
70,10,743.0671594,29.33012702,2.931907568,0.23,5.6810624,1,5174,671
70,11,808.5729294,29.82962913,3.790191312,3.156,6.2518346,1,5174,671
70,12,808.5729294,30.0,3.302885201,0.677,8.6151313,1,3007,671
70,13,743.0671594,29.82962913,3.612154723,0.72,11.218071,1,3007,671
70,14,617.3625074,29.33012702,2.59929731,0.399,13.198338,1,3007,671
70,15,441.6428166,28.53553391,1.819587396,0.262,14.600167,1,3007,671
70,16,230.1438514,27.5,1.207259124,0.363,15.36,1,3007,671
70,17,1e-13,26.29409523,0.0,1.53,13.56,2,5174,671
70,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
70,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
70,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
70,21,0.0,21.46446609,0.0,1.98,3.84,2,3007,671
70,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
70,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
71,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
71,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
71,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
71,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
71,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
71,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
71,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
71,7,176.4898684,26.29409523,0.800869102,2.176,3.84,0,3007,671
71,8,338.6815772,27.5,2.267751179,0.381,3.84,0,3007,671
71,9,473.4353189,28.53553391,2.546946466,0.379,3.84,0,3007,671
71,10,569.8341467,29.33012702,3.021436332,0.23,5.91326,1,5174,671
71,11,620.0684008,29.82962913,3.762365622,3.156,6.458989,1,5174,671
71,12,620.0684008,30.0,3.383188725,0.677,8.8945589,1,3007,671
71,13,569.8341467,29.82962913,3.439219338,0.72,11.341856,1,3007,671
71,14,473.4353189,29.33012702,2.07690977,0.399,12.851975,1,3007,671
71,15,338.6815772,28.53553391,2.201572173,0.262,14.59759,1,3007,671
71,16,176.4898684,27.5,1.210122177,0.363,15.36,1,3007,671
71,17,7.67e-14,26.29409523,0.0,1.53,13.56,2,5174,671
71,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
71,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
71,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
71,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
71,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
71,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
72,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
72,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
72,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
72,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
72,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
72,5,0.0,23.70590477,0.0,0.646,4.3870588,0,3007,671
72,6,0.0,25.0,0.0,1.877,3.84,2,3007,671
72,7,102.2941948,26.29409523,1.017664313,2.176,3.84,0,3007,671
72,8,196.3011222,27.5,1.993669419,0.381,3.84,0,3007,671
72,9,274.4049002,28.53553391,3.154927224,0.379,3.84,0,3007,671
72,10,330.2780251,29.33012702,3.325148514,0.23,6.2008989,1,5174,671
72,11,359.3939887,29.82962913,3.214985874,3.156,6.2539862,1,5174,671
72,12,359.3939887,30.0,4.012044153,0.677,9.2555259,1,3007,671
72,13,330.2780251,29.82962913,3.266389211,0.72,11.547276,1,3007,671
72,14,274.4049002,29.33012702,2.100631109,0.399,13.078744,1,3007,671
72,15,196.3011222,28.53553391,1.965714319,0.262,14.612087,1,3007,671
72,16,102.2941948,27.5,1.19401431,0.363,15.36,1,3007,671
72,17,4.45e-14,26.29409523,0.0,1.53,13.56,2,5174,671
72,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
72,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
72,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
72,21,0.0,21.46446609,0.0,1.98,3.84,2,3007,671
72,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
72,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
73,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
73,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
73,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
73,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
73,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
73,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
73,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
73,7,122.7387616,26.29409523,1.154660914,2.176,3.84,0,3007,671
73,8,235.5339587,27.5,2.172784855,0.381,3.84,0,3007,671
73,9,329.2475952,28.53553391,2.363714019,0.379,3.84,0,3007,671
73,10,396.2875497,29.33012702,3.90773275,0.23,6.0405051,1,5174,671
73,11,431.2226437,29.82962913,2.829749723,3.156,5.6566812,2,5174,671
73,12,431.2226437,30.0,4.137686402,0.677,8.771299,1,3007,671
73,13,396.2875497,29.82962913,3.955857505,0.72,11.683571,1,3007,671
73,14,329.2475952,29.33012702,2.230814188,0.399,13.332204,1,3007,671
73,15,235.5339587,28.53553391,2.11435772,0.262,14.999325,1,3007,671
73,16,122.7387616,27.5,0.763749496,0.363,15.36,1,3007,671
73,17,5.34e-14,26.29409523,0.0,1.53,13.56,2,5174,671
73,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
73,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
73,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
73,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
73,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
73,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
74,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
74,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
74,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
74,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
74,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
74,5,0.0,23.70590477,0.0,0.646,3.84,2,3007,671
74,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
74,7,89.5263436,26.29409523,0.961876061,2.176,3.84,0,3007,671
74,8,171.7997953,27.5,2.04003437,0.381,3.84,0,3007,671
74,9,240.1550493,28.53553391,2.501890259,0.379,4.1653904,1,3007,671
74,10,289.0543694,29.33012702,2.488785084,0.23,6.198297,1,5174,671
74,11,314.5362237,29.82962913,3.657441308,3.156,6.6495941,1,5174,671
74,12,314.5362237,30.0,4.185192484,0.677,9.8069674,1,3007,671
74,13,289.0543694,29.82962913,3.014937994,0.72,11.872412,1,3007,671
74,14,240.1550493,29.33012702,2.282927268,0.399,13.567946,1,3007,671
74,15,171.7997953,28.53553391,1.848416424,0.262,14.995721,1,3007,671
74,16,89.5263436,27.5,0.767754566,0.363,15.36,1,3007,671
74,17,3.89e-14,26.29409523,0.0,1.53,13.56,2,5174,671
74,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
74,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
74,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
74,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
74,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
74,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
75,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
75,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
75,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
75,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
75,4,0.0,22.5,0.0,0.71,3.84,2,3007,671
75,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
75,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
75,7,282.564594,26.29409523,0.853102592,2.176,3.84,0,3007,671
75,8,542.237485,27.5,2.022615902,0.381,3.84,0,3007,671
75,9,757.9815199,28.53553391,2.755485215,0.379,4.4059673,1,3007,671
75,10,912.3183999,29.33012702,2.697345928,0.23,6.6265786,1,5174,671
75,11,992.7446689,29.82962913,2.716934439,3.156,6.1100309,2,5174,671
75,12,992.7446689,30.0,3.665974358,0.677,8.8001078,1,3007,671
75,13,912.3183999,29.82962913,3.624063372,0.72,11.413765,1,3007,671
75,14,757.9815199,29.33012702,2.691365116,0.399,13.476893,1,3007,671
75,15,542.237485,28.53553391,1.643072224,0.262,14.719858,1,3007,671
75,16,282.564594,27.5,1.074268406,0.363,15.36,1,3007,671
75,17,1.23e-13,26.29409523,0.0,1.53,13.56,2,5174,671
75,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
75,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
75,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
75,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
75,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
75,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
76,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
76,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
76,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
76,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
76,4,0.0,22.5,0.0,0.71,3.84,2,3007,671
76,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
76,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
76,7,259.2402859,26.29409523,0.774537143,2.176,3.84,0,3007,671
76,8,497.4784655,27.5,1.494998367,0.381,3.84,0,3007,671
76,9,695.4138986,28.53553391,2.75848889,0.379,3.84,0,3007,671
76,10,837.0110333,29.33012702,3.307596974,0.23,5.9686257,1,5174,671
76,11,910.798512,29.82962913,4.142738267,3.156,6.8566901,1,5174,671
76,12,910.798512,30.0,3.58499238,0.677,9.4738832,1,3007,671
76,13,837.0110333,29.82962913,3.938008121,0.72,12.370091,1,3007,671
76,14,695.4138986,29.33012702,2.059948832,0.399,13.864945,1,3007,671
76,15,497.4784655,28.53553391,1.520548799,0.262,14.997638,1,3007,671
76,16,259.2402859,27.5,0.765623977,0.363,15.36,1,3007,671
76,17,1.13e-13,26.29409523,0.0,1.53,13.56,2,5174,671
76,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
76,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
76,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
76,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
76,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
76,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
77,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
77,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
77,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
77,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
77,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
77,5,0.0,23.70590477,0.0,0.646,4.3870588,0,3007,671
77,6,0.0,25.0,0.0,1.877,3.84,2,3007,671
77,7,110.9825334,26.29409523,1.234419477,2.176,3.84,0,3007,671
77,8,212.9739221,27.5,2.078435816,0.381,3.84,0,3007,671
77,9,297.7114301,28.53553391,3.25743633,0.379,5.1599998,1,3007,671
77,10,358.3301287,29.33012702,2.629654714,0.23,7.319689,1,5174,671
77,11,389.9190513,29.82962913,3.278848335,3.156,7.4302525,1,5174,671
77,12,389.9190513,30.0,3.579518969,0.677,10.04252,1,3007,671
77,13,358.3301287,29.82962913,2.524314464,0.72,11.666403,1,3007,671
77,14,297.7114301,29.33012702,2.000748676,0.399,13.107976,1,3007,671
77,15,212.9739221,28.53553391,2.065228691,0.262,14.730882,1,3007,671
77,16,110.9825334,27.5,1.062019708,0.363,15.36,1,3007,671
77,17,4.82e-14,26.29409523,0.0,1.53,13.56,2,5174,671
77,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
77,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
77,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
77,21,0.0,21.46446609,0.0,1.98,3.84,2,3007,671
77,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
77,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
78,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
78,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
78,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
78,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
78,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
78,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
78,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
78,7,196.1684579,26.29409523,0.832546662,2.176,3.84,0,3007,671
78,8,376.444514,27.5,2.186148574,0.381,3.84,0,3007,671
78,9,526.2232744,28.53553391,2.896395595,0.379,3.84,0,3007,671
78,10,633.3705547,29.33012702,3.277035516,0.23,6.4840598,1,5174,671
78,11,689.2059194,29.82962913,3.440775898,3.156,6.7403581,1,5174,671
78,12,689.2059194,30.0,4.220088216,0.677,9.9291375,1,3007,671
78,13,633.3705547,29.82962913,2.517873651,0.72,11.547224,1,3007,671
78,14,526.2232744,29.33012702,2.36841142,0.399,13.319694,1,3007,671
78,15,376.444514,28.53553391,1.760267368,0.262,14.668135,1,3007,671
78,16,196.1684579,27.5,1.131739241,0.363,15.36,1,3007,671
78,17,8.53e-14,26.29409523,0.0,1.53,13.56,2,5174,671
78,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
78,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
78,20,0.0,22.5,0.0,1.944,3.84,2,3007,671
78,21,0.0,21.46446609,0.0,1.98,3.84,0,3007,671
78,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
78,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
79,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
79,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
79,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
79,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
79,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
79,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
79,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
79,7,249.8358808,26.29409523,1.156623915,2.176,3.84,0,3007,671
79,8,479.4315443,27.5,2.19247768,0.381,3.84,0,3007,671
79,9,670.1865154,28.53553391,3.147625032,0.379,4.5874093,1,3007,671
79,10,806.6469607,29.33012702,2.496872963,0.23,6.6275949,1,5174,671
79,11,877.7576667,29.82962913,3.818740005,3.156,7.2240609,1,5174,671
79,12,877.7576667,30.0,2.856998619,0.677,9.1860597,1,3007,671
79,13,806.6469607,29.82962913,3.067134166,0.72,11.29848,1,3007,671
79,14,670.1865154,29.33012702,2.724866888,0.399,13.391761,1,3007,671
79,15,479.4315443,28.53553391,1.81050959,0.262,14.785419,1,3007,671
79,16,249.8358808,27.5,1.001423036,0.363,15.36,1,3007,671
79,17,1.09e-13,26.29409523,0.0,1.53,13.56,2,5174,671
79,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
79,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
79,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
79,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
79,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
79,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
80,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
80,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
80,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
80,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
80,4,0.0,22.5,0.0,0.71,4.3870588,0,3007,671
80,5,0.0,23.70590477,0.0,0.646,3.84,2,3007,671
80,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
80,7,279.7465736,26.29409523,0.951232107,2.176,3.84,0,3007,671
80,8,536.8297435,27.5,1.767759123,0.381,3.84,0,3007,671
80,9,750.4221602,28.53553391,2.784977926,0.379,4.069329,1,3007,671
80,10,903.2198365,29.33012702,3.322926098,0.23,6.8529625,1,5174,671
80,11,982.8440132,29.82962913,2.894401997,3.156,6.5452002,2,5174,671
80,12,982.8440132,30.0,3.434939849,0.677,9.027346,1,3007,671
80,13,903.2198365,29.82962913,3.287510387,0.72,11.338105,1,3007,671
80,14,750.4221602,29.33012702,2.753728512,0.399,13.457361,1,3007,671
80,15,536.8297435,28.53553391,1.627214601,0.262,14.686054,1,3007,671
80,16,279.7465736,27.5,1.1118287,0.363,15.36,1,3007,671
80,17,1.22e-13,26.29409523,0.0,1.53,13.56,2,5174,671
80,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
80,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
80,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
80,21,0.0,21.46446609,0.0,1.98,4.3870588,0,3007,671
80,22,0.0,20.66987298,0.0,0.887,4.3870588,0,1830,671
80,23,0.0,20.17037087,0.0,0.626,4.3870588,0,1830,671
81,0,0.0,20.0,0.0,0.546,4.3870588,0,1830,671
81,1,0.0,20.17037087,0.0,0.615,4.3870588,0,1830,671
81,2,0.0,20.66987298,0.0,0.529,4.3870588,0,1830,671
81,3,0.0,21.46446609,0.0,0.638,4.3870588,0,1830,671
81,4,0.0,22.5,0.0,0.71,3.84,2,3007,671
81,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
81,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
81,7,261.6547609,26.29409523,1.040936082,2.176,3.84,0,3007,671
81,8,502.1118092,27.5,1.916099083,0.381,3.84,0,3007,671
81,9,701.8907449,28.53553391,2.378498662,0.379,4.5671841,1,3007,671
81,10,844.8066667,29.33012702,2.411777596,0.23,6.530784,1,5174,671
81,11,919.2813767,29.82962913,3.477619878,3.156,6.8202419,1,5174,671
81,12,919.2813767,30.0,3.110713568,0.677,9.0105841,1,3007,671
81,13,844.8066667,29.82962913,3.577501325,0.72,11.582335,1,3007,671
81,14,701.8907449,29.33012702,2.027030265,0.399,13.047563,1,3007,671
81,15,502.1118092,28.53553391,1.983771701,0.262,14.597157,1,3007,671
81,16,261.6547609,27.5,1.210603292,0.363,15.36,1,3007,671
81,17,1.14e-13,26.29409523,0.0,1.53,13.56,2,5174,671
81,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
81,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
81,20,0.0,22.5,0.0,1.944,4.3870588,0,3007,671
81,21,0.0,21.46446609,0.0,1.98,3.84,2,3007,671
81,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
81,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
82,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
82,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
82,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
82,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
82,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
82,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
82,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
82,7,124.9815822,26.29409523,1.145491759,2.176,3.84,0,3007,671
82,8,239.8378999,27.5,1.836137925,0.381,3.84,0,3007,671
82,9,335.2639773,28.53553391,2.992582006,0.379,4.3412051,1,3007,671
82,10,403.5289612,29.33012702,3.863164315,0.23,7.611053,1,5174,671
82,11,439.1024285,29.82962913,3.609815862,3.156,8.0194873,1,5174,671
82,12,439.1024285,30.0,2.928071839,0.677,10.045452,1,3007,671
82,13,403.5289612,29.82962913,2.831760631,0.72,11.946036,1,3007,671
82,14,335.2639773,29.33012702,2.259399852,0.399,13.620396,1,3007,671
82,15,239.8378999,28.53553391,1.662183092,0.262,14.880561,1,3007,671
82,16,124.9815822,27.5,0.895709836,0.363,15.36,1,3007,671
82,17,5.43e-14,26.29409523,0.0,1.53,13.56,2,5174,671
82,18,0.0,25.0,0.0,3.848,9.0329412,2,5174,671
82,19,0.0,23.70590477,0.0,3.949,4.3870588,2,5174,671
82,20,0.0,22.5,0.0,1.944,3.84,2,3007,671
82,21,0.0,21.46446609,0.0,1.98,3.84,0,3007,671
82,22,0.0,20.66987298,0.0,0.887,3.84,0,1830,671
82,23,0.0,20.17037087,0.0,0.626,3.84,0,1830,671
83,0,0.0,20.0,0.0,0.546,3.84,0,1830,671
83,1,0.0,20.17037087,0.0,0.615,3.84,0,1830,671
83,2,0.0,20.66987298,0.0,0.529,3.84,0,1830,671
83,3,0.0,21.46446609,0.0,0.638,3.84,0,1830,671
83,4,0.0,22.5,0.0,0.71,3.84,0,3007,671
83,5,0.0,23.70590477,0.0,0.646,3.84,0,3007,671
83,6,0.0,25.0,0.0,1.877,3.84,0,3007,671
83,7,146.2181029,26.29409523,1.07543591,2.176,3.84,0,3007,671
83,8,280.5904848,27.5,2.187234967,0.381,3.84,0,3007,671
83,9,392.2310942,28.53553391,3.235851517,0.379,4.0195815,1,3007,671
83,10,472.0954732,29.33012702,2.433668204,0.23,6.0028829,1,5174,671
83,11,513.7134845,29.82962913,2.881033007,3.156,5.6793923,2,5174,671
